Country,Year,Energyinst Consuption (tb/d),Energyinst Reserves (tmb),Energyinst Capacity (tb/d),Energyinst Production (tb/d),Energyinst Throughput (tb/d)
Kuwait,2014.0,450.7165408040162,101.5,936.0,3105.8546575342466,879.3894824
Latvia,2014.0,33.64790894051121,,,,
Libya,2014.0,,48.363,,517.726,
Lithuania,2014.0,51.159342465753426,,240.98630136986304,,160.47277808219178
Luxembourg,2014.0,55.08732656182384,,,,
Malaysia,2014.0,803.4090158433769,3.5999999999999996,612.0,648.8243877053682,552.2501711706769
Mexico,2014.0,2087.1851727488174,9.812089999999998,1521.9,2784.2008438356165,1154.9336726986303
Middle Africa,2014.0,286.34409457443184,,,,
Morocco,2014.0,272.03210991780827,,200.82191780821918,,104.60813698630139
Netherlands,2014.0,934.4557378082192,,1279.331,,1089.6396438356164
Netherlands Antilles,2014.0,,,0.0,,0.0
New Zealand,2014.0,154.0393515168457,,135.60500000000002,,101.23692217529299
Nigeria,2014.0,,37.448,449.0,2273.4662712328764,64.00101991780822
North Macedonia,2014.0,18.700483483342467,,,,
Norway,2014.0,216.43018616438354,6.539223922456557,341.99999999999994,1894.4477083638153,274.3566384657534
Oman,2014.0,181.93813698630134,5.151,222.0,943.4789041095889,180.10794520547944
Other Africa,2014.0,,3.749648666666667,726.0,246.77469589041095,443.964136013412
Other Asia Pacific,2014.0,368.0649617014931,1.234139511134334,197.32999999999998,292.10214440129965,95.4734745496562
Other CIS,2014.0,76.24903631376114,0.25,34.947972602739725,35.03,3.777730267884322
Other Caribbean,2014.0,608.9029198488281,,,,
Other Europe,2014.0,,1.695681355244263,410.0,341.1935755176151,127.94364383561646
Other Europe ,2014.0,293.8718887065254,,,,
Other Middle East,2014.0,653.6704125479453,0.239253,496.0,213.75197534246576,230.20518291135716
Other Northern Africa,2014.0,357.36122562605107,,,,
Other S. & Cent. America,2014.0,,0.5402170999999999,657.0,153.6156911667515,277.2654266789126
Other South America,2014.0,196.97664153926237,,,,
Other Southern Africa,2014.0,55.565316551506854,,,,
Pakistan,2014.0,457.94738224717815,,389.8051024109589,,231.5629176328767
Peru,2014.0,212.90706770869727,1.409846,253.0,175.22546575342463,187.67773430332497
Philippines,2014.0,336.3287671232876,,270.75,,168.14246575342463
Poland,2014.0,500.9823835616438,,581.7610136986301,,485.9890410958904
Portugal,2014.0,231.62086345205478,,329.99999999999994,,216.72701369863015
Qatar,2014.0,314.9352624682107,25.705,283.00000000000006,1891.7964002782533,260.7698630136991
Republic of Congo,2014.0,,2.867,,,
Republic of Congo ,2014.0,,,,253.17640000000003,
Romania,2014.0,181.35808219178082,0.6,228.4550136986301,84.36857534246575,194.27512328767122
Russian Federation,2014.0,3364.8903031279374,103.16389199999999,6366.0,10927.102235449962,5926.049956164383
Saudi Arabia,2014.0,3788.5820508997836,266.578,2899.0,11518.822724324442,2200.606575342466
Singapore,2014.0,1172.440715068493,,1514.0,,838.9666008039976
Slovakia,2014.0,67.72964383561643,,122.0,,104.8290410958904
Slovenia,2014.0,49.160739726027394,,,,
South Africa,2014.0,547.0555730259159,,519.9999999999999,,439.628155025134
South Korea,2014.0,2457.566284931507,,3122.65,,2516.013698630137
South Sudan,2014.0,,3.5,,155.35159999999996,
Spain,2014.0,1158.5605124367717,,1546.3287671232877,,1185.2911232876713
Sri Lanka,2014.0,107.5312104931507,,,,
Sudan,2014.0,,1.4999999999999998,,119.6045,
Sweden,2014.0,281.7040399178082,,454.0,,379.5132602739726
Switzerland,2014.0,224.73712775342466,,140.0,,98.18183561643836
Syria,2014.0,,2.5,,33.0,
Taiwan,2014.0,994.5828816095461,,1197.0000000000002,,849.5948593339572
Thailand,2014.0,1168.9521304729496,0.40483,1251.5,463.8961764383561,960.9460000000001
Trinidad & Tobago,2014.0,40.43704383561644,0.83,174.99999999999997,114.1154191780822,104.6894493150685
Tunisia,2014.0,,0.425,,62.90497789041097,
Turkey,2014.0,754.7330958904109,,596.0,,406.28282191780823
Turkmenistan,2014.0,153.9948756634333,0.6,251.02739726027397,263.24383561643833,136.44
US,2014.0,18111.092657534253,54.962,17967.0,11805.379342465754,15847.999999999998
USSR,2014.0,0.0,,0.0,0.0,0.0
Ukraine,2014.0,243.5058767123288,,258.0,,69.20036791794661
United Arab Emirates,2014.0,881.2139893972603,97.8,727.9999999999999,3592.488554246576,643.0
United Kingdom,2014.0,1484.3067822791782,2.805,1337.4739726027397,853.5541109589042,1124.9759136785349
Uzbekistan,2014.0,93.17786301369864,0.594,232.0,62.62210849315069,50.2015092025687
Venezuela,2014.0,809.1637945205481,299.9532,1302.9999999999998,2692.493150684932,920.0
Vietnam,2014.0,388.4360667484903,4.4,159.00000000000003,325.0460273972602,128.5915587599135
Western Africa,2014.0,547.9764306618382,,,,
Yemen,2014.0,,3.0,,153.37195551624038,
Algeria,2015.0,424.9761369863013,12.2,650.858,1557.6652328767123,590.5369315068493
Angola,2015.0,,9.524,,1795.6461884931507,
Argentina,2015.0,695.411056207505,2.394723984475424,656.9999999999999,646.360165881758,535.6717385935497
Australia,2015.0,1015.0430608073991,2.3903420957597694,443.0999999999999,378.4788865103348,427.05753424657536
Austria,2015.0,246.86389599999998,,192.7890410958904,,178.83750065753426
Azerbaijan,2015.0,100.32010136986301,7.0,325.0,841.2962328767125,130.22899726027396
Bahrain,2015.0,,,259.99999999999994,,265.63404657534244
Bangladesh,2015.0,155.39699471232876,,43.0,,25.14690046575342
Belarus,2015.0,137.31915068493151,,460.0,,461.95065753424655
Belgium,2015.0,612.5060404612398,,776.0,,643.6543287671234
Brazil,2015.0,2583.1401451116244,12.9997812901084,2281.4,2524.9870678129687,1971.8643850130481
Brunei,2015.0,,1.1,,126.75415576574768,
Bulgaria,2015.0,94.77882318784114,,195.0,,121.23619178082191
Canada,2015.0,2430.80782137691,171.51230793068865,1930.7894938503782,4388.135577667829,1639.521989098023
Central America,2015.0,420.6814146298134,,,,
Chad,2015.0,,1.5,,110.61388069107186,
Chile,2015.0,339.818515908578,,242.0,,165.12045629471424
China,2015.0,11889.780007338646,25.62646431,15024.180506849314,4308.835068493151,10824.140712328766
China Hong Kong SAR,2015.0,366.60988762412904,,,,
Colombia,2015.0,322.68824641774313,2.308,421.0,1005.5744356164383,243.98273999999998
Croatia,2015.0,67.90520000000001,,,,
Curacao,2015.0,,,320.0,,178.0
Cyprus,2015.0,46.46547906849315,,,,
Czech Republic,2015.0,184.10543555074193,,174.71506849315065,,145.0536712328767
Denmark,2015.0,152.90230368087276,0.4906052380203,180.0,157.79915583561643,147.32295890410958
Eastern Africa,2015.0,565.4834843351069,,,,
Ecuador,2015.0,253.94199712130234,1.8062433999999998,174.99999999999997,543.0948606027396,120.66575342465754
Egypt,2015.0,816.9340547945205,3.473,810.0000000000001,726.2454794520548,530.1698630136987
Equatorial Guinea,2015.0,,1.1,,259.73140273972604,
Estonia,2015.0,29.310851835616436,,,,
Finland,2015.0,196.49142085248974,,261.06849315068496,,196.96613698630136
France,2015.0,1579.3463136138184,,1374.9272602739727,,1151.5530410958904
Gabon,2015.0,,2.0,,213.53999999999996,
Germany,2015.0,2269.1286027397264,,2049.488082191781,,1875.4959726027398
Greece,2015.0,293.6291232876713,,528.0,,435.68315068493155
Guyana,2015.0,,,,0.0,
Hungary,2015.0,152.60387301343113,,164.99999999999997,,129.85145205479452
Iceland,2015.0,16.968799460845204,,,,
India,2015.0,4180.58942200794,4.786068,4307.202580645162,904.3291140318399,4561.015877706631
Indonesia,2015.0,1507.7616461463513,3.60253,1110.6449999999998,837.646557260274,836.4
Iran,2015.0,1552.0512365256209,158.4,2075.0,3852.759884931507,1867.7584492903604
Iraq,2015.0,644.9165726924022,142.503,763.0,3985.9698904109587,408.74422989315065
Ireland,2015.0,142.62228211544843,,75.0,,67.6167397260274
Israel,2015.0,211.00701657607397,,301.00000000000006,,231.81832441394528
Italy,2015.0,1263.675687130387,0.6169567589999999,1900.0,113.4675573088247,1347.354410958904
Japan,2015.0,4235.156202430073,,3720.865,,3257.6340138594437
Kazakhstan,2015.0,273.88639063819323,30.0,349.99999999999994,1671.9516082191783,342.4435424657534
Kuwait,2015.0,458.57035312497646,101.5,936.0,3069.362556164383,904.7733748191781
Latvia,2015.0,35.30699083500039,,,,
Libya,2015.0,,48.363,,436.64383561643837,
Lithuania,2015.0,55.82380821917808,,240.98630136986304,,170.42149589041097
Luxembourg,2015.0,54.14690926110417,,,,
Malaysia,2015.0,753.6616139152076,3.018,612.0,696.3237971890352,513.7429668970506
Mexico,2015.0,2037.8257667251614,9.710970000000001,1521.9,2586.5405726027398,1064.4201073643835
Middle Africa,2015.0,280.75530567890854,,,,
Morocco,2015.0,268.31944728246924,,200.82191780821918,,52.67558904109589
Netherlands,2015.0,913.8124595068496,,1297.75,,1157.0756438356166
Netherlands Antilles,2015.0,,,0.0,,0.0
New Zealand,2015.0,160.10275897695155,,135.60500000000002,,108.90254897276657
Nigeria,2015.0,,37.062,449.0,2198.9298410958904,21.89465865753425
North Macedonia,2015.0,20.129167015917808,,,,
Norway,2015.0,221.31066175342465,8.005041225668228,341.99999999999994,1952.6249940404296,293.3863468747945
Oman,2015.0,186.06055548563242,5.306,222.0,981.0898630136988,189.5438356164384
Other Africa,2015.0,,3.9989753333333335,726.0,276.145549072407,453.4496979791469
Other Asia Pacific,2015.0,433.9557118310263,1.2552914127166912,197.32999999999998,293.28302122872856,87.43396385701962
Other CIS,2015.0,80.60533916009719,0.25,43.947972602739725,35.534600000000005,7.358739847792999
Other Caribbean,2015.0,640.3959759010024,,,,
Other Europe,2015.0,,1.6663835535668496,410.32131506849316,330.8179000968885,140.85649315068494
Other Europe ,2015.0,304.5674436561422,,,,
Other Middle East,2015.0,567.9703046027397,0.21705299999999997,496.0,212.75296712328768,180.96871408310747
Other Northern Africa,2015.0,318.0190208673737,,,,
Other S. & Cent. America,2015.0,,0.5214782,675.0,145.90902812624873,275.31993783854097
Other South America,2015.0,201.60457448891796,,,,
Other Southern Africa,2015.0,56.90036014364384,,,,
Pakistan,2015.0,505.30064810821904,,388.71492054794527,,256.5550546876712
Peru,2015.0,227.00815824079777,1.187285,253.0,152.95230958904108,187.965839279982
Philippines,2015.0,385.2410958904109,,270.75,,212.26849315068498
Poland,2015.0,528.1489863013699,,581.3794520547946,,532.1780821917808
Portugal,2015.0,235.5494836164383,,329.99999999999994,,278.0781095890411
Qatar,2015.0,357.44589229752427,25.243999999999996,283.00000000000006,1844.0857887976242,252.723287671233
Republic of Congo,2015.0,,2.982,,,
Republic of Congo ,2015.0,,,,234.2085,
Romania,2015.0,184.3091232876712,0.6,238.97808219178083,83.49484931506849,207.8908493150685
Russian Federation,2015.0,3276.7290998700396,102.37519999999999,6472.0,11086.796305587197,5773.310830136987
Saudi Arabia,2015.0,3964.219820573317,266.455,2899.0,11997.937984443728,2446.99498630137
Singapore,2015.0,1231.8623619299735,,1514.0,,900.6758406229668
Slovakia,2015.0,73.87205479452057,,122.0,,119.08739726027396
Slovenia,2015.0,48.55435616438357,,,,
South Africa,2015.0,603.3360174048644,,519.9999999999999,,452.6239336257067
South Korea,2015.0,2568.3149068493144,,3128.35,,2783.991780821918
South Sudan,2015.0,,3.5,,147.73770141601562,
Spain,2015.0,1201.6279652523313,,1562.3945205479451,,1305.9650136986302
Sri Lanka,2015.0,104.85441845589042,,,,
Sudan,2015.0,,1.4999999999999998,,109.06215616438354,
Sweden,2015.0,276.5770049041096,,454.0,,401.28235616438354
Switzerland,2015.0,226.57722027397256,,68.0,,56.29038356164383
Syria,2015.0,,2.5,,27.0,
Taiwan,2015.0,1019.9213192605552,,988.0,,837.898447901201
Thailand,2015.0,1170.9333136193934,0.39636000000000005,1251.5,480.6661030136986,1066.3080000000002
Trinidad & Tobago,2015.0,43.919679452054794,0.7283000000000001,174.99999999999997,108.74644657534246,125.38508493150687
Tunisia,2015.0,,0.425,,56.92026931262786,
Turkey,2015.0,883.7908508493152,,596.0,,525.510794520548
Turkmenistan,2015.0,128.4116849072759,0.6,271.1095890410959,270.84383561643835,126.61
US,2015.0,18499.208493150683,47.986999999999995,18317.0,12781.69501369863,16188.0
USSR,2015.0,0.0,,0.0,0.0,0.0
Ukraine,2015.0,214.74257048083115,,250.0,,63.94967494714714
United Arab Emirates,2015.0,918.9393947945206,97.8,1149.0,3875.7782302185897,1098.0
United Kingdom,2015.0,1529.4838259345202,2.5423575,1337.4739726027397,963.5287679452053,1117.5482673972604
Uzbekistan,2015.0,87.71767123287668,0.594,232.0,59.53269273972602,57.04895150859934
Venezuela,2015.0,711.2635616438356,300.8783,1302.9999999999998,2863.871,863.0
Vietnam,2015.0,475.101517162114,4.4,159.00000000000003,351.5654794520548,155.3854304253785
Western Africa,2015.0,561.075885629826,,,,
Yemen,2015.0,,3.0,,54.110265512335786,
Algeria,2016.0,412.41368852459016,12.2,650.858,1576.997267759563,584.1769672131148
Angola,2016.0,,9.523,,1744.8374153005468,
Argentina,2016.0,677.2982615890307,2.16220905389238,657.0000000000001,609.7357514246842,510.5470290882906
Australia,2016.0,1016.2630324460166,2.3903420957597694,451.75,353.2232446459685,433.3661202185792
Austria,2016.0,252.86866718579233,,192.7890410958904,,164.490602109589
Azerbaijan,2016.0,98.57206010928961,7.0,325.0,827.6338387978144,120.16193169398905
Bahrain,2016.0,,,260.0,,257.76621584699456
Bangladesh,2016.0,160.20234986338798,,43.0,,22.61405136612022
Belarus,2016.0,146.95646162240357,,460.0,,372.42808743169405
Belgium,2016.0,615.2891941008022,,775.9999999999999,,640.4337158469945
Brazil,2016.0,2453.4663550741952,12.633719559850002,2288.869,2607.4196899378267,1812.4763089192613
Brunei,2016.0,,1.1,,120.90899242045884,
Bulgaria,2016.0,96.80533134085235,,195.0,,125.3309836065574
Canada,2016.0,2439.1707337787634,170.52832364810996,1933.7079660355246,4463.6388472088665,1594.3172538921149
Central America,2016.0,437.0533652510976,,,,
Chad,2016.0,,1.5,,116.51713661202184,
Chile,2016.0,358.5827136755936,,242.0,,163.39759713804867
China,2016.0,12297.460202813942,25.66381799,14895.212671232877,3999.15587431694,11303.881393442623
China Hong Kong SAR,2016.0,379.27053717190114,,,,
Colombia,2016.0,392.7473137772562,2.002,421.0,885.8984335519126,339.06719
Croatia,2016.0,68.2088743169399,,,,
Curacao,2016.0,,,319.99999999999994,,156.0
Cyprus,2016.0,50.52567431693989,,,,
Czech Republic,2016.0,172.0694870159796,,174.71506849315065,,108.58814207650273
Denmark,2016.0,153.0436570628611,0.44028675206949996,180.0,141.70371928961748,140.07109289617486
Eastern Africa,2016.0,581.0528082874612,,,,
Ecuador,2016.0,239.37497983069602,1.7037502999999996,175.0,548.3918326502734,150.172131147541
Egypt,2016.0,843.379699453552,3.384,810.0000000000001,691.3872950819674,508.69398907103823
Equatorial Guinea,2016.0,,1.1,,223.07713934426226,
Estonia,2016.0,28.71657519125683,,,,
Finland,2016.0,206.16511661230084,,261.06849315068496,,225.78803278688528
France,2016.0,1547.0094534569678,,1245.0958904109589,,1121.6301912568306
Gabon,2016.0,,2.0,,220.65699999999995,
Germany,2016.0,2310.400287416667,,2051.496301369863,,1886.9743169398907
Greece,2016.0,293.3304973731536,,528.0000000000001,,464.35349726775956
Guyana,2016.0,,,,0.0,
Hungary,2016.0,150.30878781261342,,164.99999999999997,,132.80117486338796
Iceland,2016.0,18.716776617942074,,,,
India,2016.0,4573.916199260192,4.678238400000001,4620.264516129033,896.0095876172509,4930.402678399128
Indonesia,2016.0,1456.4673633619198,3.3069,1110.6449999999998,873.2517860982551,884.9992923497266
Iran,2016.0,1589.92902704212,157.2,2075.0,4578.221010382513,1874.6881404494382
Iraq,2016.0,656.9893628340903,148.76600000000002,779.0000000000001,4422.754086338797,439.9973071775957
Ireland,2016.0,149.51549944673465,,75.0,,64.10745901639343
Israel,2016.0,216.09613560031255,,301.0,,213.08404128415296
Italy,2016.0,1255.1606977905544,0.5405704109999999,1900.0,77.77725481137159,1293.484644808743
Japan,2016.0,4103.041416635456,,3600.2149999999997,,3280.073954739145
Kazakhstan,2016.0,279.07666438281706,30.0,350.0,1637.281838797814,338.8362595628416
Kuwait,2016.0,438.1628559356901,101.5,935.9999999999999,3149.827742622952,840.5978250300547
Latvia,2016.0,36.32933997805001,,,,
Libya,2016.0,,48.363,,411.775956284153,
Lithuania,2016.0,61.0484699453552,,240.98630136986304,,186.7267431693989
Luxembourg,2016.0,53.95885337959753,,,,
Malaysia,2016.0,837.9585796641504,2.8356000000000003,618.0,726.0905128678755,573.8200132992193
Mexico,2016.0,2085.1238576134406,7.640710000000001,1521.9,2455.7998852459014,933.0616686366119
Middle Africa,2016.0,257.8098078514203,,,,
Morocco,2016.0,275.2687158469945,,200.82191780821918,,0.0
Netherlands,2016.0,932.2209029781422,,1297.75,,1172.3393715846996
Netherlands Antilles,2016.0,,,0.0,,0.0
New Zealand,2016.0,165.44224120417624,,135.60500000000002,,107.46507412615215
Nigeria,2016.0,,37.453,449.0,1897.8202349726773,61.501073770491814
North Macedonia,2016.0,22.639579999016394,,,,
Norway,2016.0,214.65225071038253,7.601219652279521,342.0,2003.97627091742,230.13396174863388
Oman,2016.0,189.38206623642975,5.373,222.0,1004.262568306011,177.8030054644809
Other Africa,2016.0,,3.951572,726.0,270.2261236754838,458.5131655968914
Other Asia Pacific,2016.0,417.7682945595975,1.185388826989888,197.33,276.9188757897255,102.99227617625564
Other CIS,2016.0,87.57804859135993,0.25,45.35359509269956,36.20946797814208,8.342494635701275
Other Caribbean,2016.0,657.497061186198,,,,
Other Europe,2016.0,,1.6534435967684604,410.42172602739726,311.92621982283276,147.9017666357072
Other Europe ,2016.0,324.3780491275586,,,,
Other Middle East,2016.0,531.9437486801958,0.14691005,495.9999999999999,214.04208196721314,143.98600721802663
Other Northern Africa,2016.0,297.5238015900561,,,,
Other S. & Cent. America,2016.0,,0.5218384999999999,675.0,135.22544668714062,230.99502271990445
Other South America,2016.0,211.86152680553636,,,,
Other Southern Africa,2016.0,56.372358365793986,,,,
Pakistan,2016.0,566.016500342295,,389.2770210958904,,241.88353534054647
Peru,2016.0,240.80726087254743,1.2246009999999998,253.0,140.7022431693989,194.0095040830078
Philippines,2016.0,414.07377049180326,,270.75000000000006,,215.89071038251362
Poland,2016.0,576.0342076502733,,581.3794520547946,,516.7049180327868
Portugal,2016.0,239.08781530054645,,329.99999999999994,,278.54
Qatar,2016.0,374.83377321980174,25.243999999999996,429.0,1846.4132922702147,279.972677595628
Republic of Congo,2016.0,,2.982,,,
Republic of Congo ,2016.0,,,,232.00799999999995,
Romania,2016.0,193.15674863387977,0.6,255.92745205479454,79.31,228.4917213114754
Russian Federation,2016.0,3327.864019991003,106.28289,6543.000000000001,11342.060917541026,5714.746379781422
Saudi Arabia,2016.0,4099.724050010622,266.208,2900.9999999999995,12406.047607660894,2753.0000000000005
Singapore,2016.0,1299.5867866384713,,1514.0,,929.1428029829842
Slovakia,2016.0,76.74532786885244,,122.0,,114.91677595628417
Slovenia,2016.0,51.713306010928946,,,,
South Africa,2016.0,580.6648173179789,,520.0,,474.41019381385684
South Korea,2016.0,2792.599696721312,,3258.4999999999995,,2928.2267759562847
South Sudan,2016.0,,3.5,,136.6917,
Spain,2016.0,1233.1100796507633,,1562.3945205479451,,1301.5356284153004
Sri Lanka,2016.0,127.35810729508194,,,,
Sudan,2016.0,,1.4999999999999998,,84.08295172824091,
Sweden,2016.0,288.41886521857924,,454.00000000000006,,394.95882513661206
Switzerland,2016.0,213.82010642076503,,67.99999999999999,,58.72010928961749
Syria,2016.0,,2.5,,25.0,
Taiwan,2016.0,1021.0737125575993,,988.0,,860.5574187865159
Thailand,2016.0,1197.0610558097749,0.34939,1234.5,488.54376393442624,1022.4310000000002
Trinidad & Tobago,2016.0,44.987060109289615,0.24298200000000003,175.0,96.66091803278688,148.24185519125686
Tunisia,2016.0,,0.425,,53.59800546448088,
Turkey,2016.0,940.2804879508195,,596.0,,531.4850819672131
Turkmenistan,2016.0,177.80606386384005,0.6,271.1095890410959,270.28142076502735,117.96999999999998
US,2016.0,18592.6948715847,49.96600000000001,18617.0,12355.677169398907,16187.0
USSR,2016.0,0.0,,0.0,0.0,0.0
Ukraine,2016.0,228.1531714660743,,250.0,,64.27563560737474
United Arab Emirates,2016.0,1001.6073799453551,97.8,1149.0,4019.916225546449,1078.0000000000002
United Kingdom,2016.0,1562.573398749044,2.313275817137809,1227.021917808219,1014.8080424644809,1071.0846341530055
Uzbekistan,2016.0,111.31360655737704,0.594,231.99999999999997,57.17851256830601,57.29265792146033
Venezuela,2016.0,627.8581857923498,302.2504,1302.9999999999998,2565.503,654.0
Vietnam,2016.0,523.9277493634252,4.4,163.0,317.36092896174864,155.04098935864252
Western Africa,2016.0,623.7080154949425,,,,
Yemen,2016.0,,3.0,,42.576511112067216,
Algeria,2017.0,407.74049315068487,12.2,656.9999999999999,1540.3256438356166,572.6838630136986
Angola,2017.0,,8.384,,1671.3577063013695,
Argentina,2017.0,671.5460320481383,2.016765042704279,656.9999999999999,590.4261058642719,499.5631073007113
Australia,2017.0,1062.493136619102,2.3903420957597694,453.9500000000001,322.1192421931715,419.1890410958904
Austria,2017.0,253.9432943287671,,192.7890410958904,,161.94919768032963
Azerbaijan,2017.0,100.15605943869343,7.0,205.0,782.2775890410959,118.04513150684933
Bahrain,2017.0,,,259.99999999999994,,261.6109589041096
Bangladesh,2017.0,180.78699536995168,,43.0,,27.94764326027397
Belarus,2017.0,146.77300773999409,,489.99999999999994,,364.0098082191781
Belgium,2017.0,620.3530461152691,,776.0,,684.5918767123288
Brazil,2017.0,2485.1230658819486,12.793924804610002,2285.0756636192173,2731.237612844092,1741.1391203018138
Brunei,2017.0,,1.1,,113.17160401046793,
Bulgaria,2017.0,101.56523645972683,,195.0,,136.2456395681721
Canada,2017.0,2407.703364793556,171.7916824544982,1969.5598872754697,4813.033351356619,1757.3038994487913
Central America,2017.0,452.4882543408532,,,,
Chad,2017.0,,1.5,,98.41163835616439,
Chile,2017.0,365.8762870643814,,242.0,,172.30634966508535
China,2017.0,13002.556493588421,25.9482,15230.98691780822,3845.860219178082,11843.934493150688
China Hong Kong SAR,2017.0,426.89451916236794,,,,
Colombia,2017.0,388.91316043488763,1.66549,421.0,854.0399496931506,355.4635583333333
Croatia,2017.0,72.90003835616439,,,,
Curacao,2017.0,,,320.0,,84.0
Cyprus,2017.0,52.338469995703896,,,,
Czech Republic,2017.0,205.38654991834457,,174.71506849315065,,158.18742465753425
Denmark,2017.0,152.79418387351325,0.4277071305818,180.5479452054794,138.24625432876712,150.808690041738
Eastern Africa,2017.0,621.8508183161384,,,,
Ecuador,2017.0,236.46946773637706,1.6323077000000001,174.99999999999997,531.3125729041095,156.04109589041096
Egypt,2017.0,808.6611232876712,3.325,810.0000000000001,660.2015068493151,508.0794520547945
Equatorial Guinea,2017.0,,1.1,,195.2794767123288,
Estonia,2017.0,30.05157830136987,,,,
Finland,2017.0,199.8701913847033,,261.06849315068496,,225.8443287671233
France,2017.0,1576.7797501789041,,1245.0958904109589,,1149.3641606378426
Gabon,2017.0,,2.0,,210.066,
Germany,2017.0,2371.931250339726,,2068.8673972602737,,1869.7323835616437
Greece,2017.0,297.7327677683475,,528.0,,482.59609203767127
Guyana,2017.0,,,,0.0,
Hungary,2017.0,163.6863720160184,,164.99999999999997,,130.87564383561644
Iceland,2017.0,20.94182271062602,,,,
India,2017.0,4754.374261208059,4.548865470000001,4699.23935483871,897.1722962163109,5009.50044060785
Indonesia,2017.0,1567.3228684273854,3.1709,1110.6449999999998,837.3034608219177,885.3194821917809
Iran,2017.0,1651.6494269139105,155.60000000000002,2220.0,4939.0,1896.914900749064
Iraq,2017.0,777.624053736407,147.223,779.0000000000001,4537.939766160102,526.7156175835617
Ireland,2017.0,148.84736372602737,,75.0,,64.18268493150686
Israel,2017.0,226.31325543436498,,301.00000000000006,,223.45259997260274
Italy,2017.0,1274.0288940779694,0.592228836,1900.0,86.042492460274,1398.851426369863
Japan,2017.0,4083.5427269931693,,3342.8600000000006,,3214.422996816835
Kazakhstan,2017.0,283.44814131634627,30.0,360.0,1813.0913506849313,354.601301369863
Kuwait,2017.0,449.0348775236607,101.5,736.0,3009.2677808219173,685.8359343534248
Latvia,2017.0,37.24753152196212,,,,
Libya,2017.0,,48.363,,928.9452095890412,
Lithuania,2017.0,62.90052054794521,,240.98630136986304,,197.20310684931505
Luxembourg,2017.0,56.6655092986852,,,,
Malaysia,2017.0,796.9743615185135,2.7318000000000002,624.9999999999999,718.0870581385062,569.7059342371688
Mexico,2017.0,2038.0340895991033,7.03701,1545.65,2224.150178082192,766.9827895013699
Middle Africa,2017.0,247.18870857933217,,,,
Morocco,2017.0,290.9516383561644,,200.82191780821918,,0.0
Netherlands,2017.0,939.2152832876711,,1298.75,,1179.9492602739726
Netherlands Antilles,2017.0,,,0.0,,0.0
New Zealand,2017.0,173.96449078976684,,135.60500000000002,,107.68227224362681
Nigeria,2017.0,,37.453,449.0,1966.4587753424655,80.76117808219179
North Macedonia,2017.0,21.598720857369862,,,,
Norway,2017.0,216.95863594520551,7.9179968880012295,341.99999999999994,1981.6182988569822,280.77106482769693
Oman,2017.0,210.59233457190547,5.373,304.0,970.5695890410958,231.88712328767124
Other Africa,2017.0,,3.8859709875965285,706.0,317.22683715110395,429.4310408807039
Other Asia Pacific,2017.0,476.3051604454803,1.1736568163868095,197.32999999999998,269.07972458845626,100.11827302841107
Other CIS,2017.0,84.64629175439585,0.25,48.353595092699564,36.93155859375,9.102514493150686
Other Caribbean,2017.0,652.4275834238265,,,,
Other Europe,2017.0,,1.5787172161381382,392.5020547945205,302.5608314203571,165.4466711362029
Other Europe ,2017.0,341.0269434797507,,,,
Other Middle East,2017.0,547.870485172828,0.13523000000000002,496.0,208.00790136986302,161.44149097718508
Other Northern Africa,2017.0,330.14045600829496,,,,
Other S. & Cent. America,2017.0,,0.5754214905246129,675.0,133.3003437608368,196.85383498982588
Other South America,2017.0,215.95266686919345,,,,
Other Southern Africa,2017.0,56.37561152445994,,,,
Pakistan,2017.0,588.6159738070684,,401.19132358904113,,260.6144946796164
Peru,2017.0,245.7969904959828,0.9850749999999999,253.0,136.38885903566697,213.19341753316598
Philippines,2017.0,445.3917808219178,,270.93999999999994,,211.4849315068493
Poland,2017.0,650.4440206301371,,568.1653698630138,,508.0794520547945
Portugal,2017.0,240.23675057534246,,329.99999999999994,,283.90121957940926
Qatar,2017.0,340.80807770973223,25.243999999999996,429.0,1783.480348785317,378.5671232876712
Republic of Congo,2017.0,,2.982,,,
Republic of Congo ,2017.0,,,,269.73,
Romania,2017.0,204.06913531506848,0.6,246.56915068493151,75.84652054794522,225.46276712328768
Russian Federation,2017.0,3334.1247951119644,106.591534,6544.999999999999,11373.675921187154,5703.342465753424
Saudi Arabia,2017.0,4052.0340732658715,295.958,2826.0,11892.198261707172,2801.9999999999995
Singapore,2017.0,1319.6808698228176,,1514.0,,993.5942790201663
Slovakia,2017.0,86.06643835616438,,122.0,,111.5967397260274
Slovenia,2017.0,53.05326186301369,,,,
South Africa,2017.0,581.7864713847252,,519.9999999999999,,447.2338333184767
South Korea,2017.0,2791.348465753424,,3298.4,,3061.30497079452
South Sudan,2017.0,,3.5,,147.2005,
Spain,2017.0,1243.1369259310457,,1562.3945205479451,,1326.1877808219178
Sri Lanka,2017.0,137.81051236438358,,,,
Sudan,2017.0,,1.4999999999999998,,70.01402700719345,
Sweden,2017.0,294.09687328767126,,454.0,,391.5023287671234
Switzerland,2017.0,219.5359201917808,,68.0,,57.25432876712328
Syria,2017.0,,2.5,,24.609699249267578,
Taiwan,2017.0,1012.4576485725145,,1083.0,,848.2256278482747
Thailand,2017.0,1242.896680327763,0.3225,1234.5,486.33915397260273,1064.427
